left	top	width	height	conf	text	name 
1568	1914	109	42	96	place	lawsresolutionso1891nort_1210.jpg
215	1967	1463	49	-1		lawsresolutionso1891nort_1210.jpg
215	1983	43	23	96	or	lawsresolutionso1891nort_1210.jpg
276	1972	70	44	96	[to]	lawsresolutionso1891nort_1210.jpg
364	1972	162	34	96	another	lawsresolutionso1891nort_1210.jpg
542	1967	139	38	96	within	lawsresolutionso1891nort_1210.jpg
697	1972	66	33	96	the	lawsresolutionso1891nort_1210.jpg
779	1982	116	29	96	same,	lawsresolutionso1891nort_1210.jpg
914	1972	123	33	95	under	lawsresolutionso1891nort_1210.jpg
1054	1972	95	33	96	such	lawsresolutionso1891nort_1210.jpg
1166	1971	184	43	95	penalties	lawsresolutionso1891nort_1210.jpg
1367	1982	41	22	96	as	lawsresolutionso1891nort_1210.jpg
1420	1972	65	32	96	the	lawsresolutionso1891nort_1210.jpg
1501	1971	118	33	96	board	lawsresolutionso1891nort_1210.jpg
1635	1971	43	33	96	of	lawsresolutionso1891nort_1210.jpg
215	2028	1461	44	-1		lawsresolutionso1891nort_1210.jpg
215	2030	198	33	96	aldermen	lawsresolutionso1891nort_1210.jpg
430	2040	91	32	95	may	lawsresolutionso1891nort_1210.jpg
536	2029	193	41	96	establish,	lawsresolutionso1891nort_1210.jpg
744	2029	77	33	96	and	lawsresolutionso1891nort_1210.jpg
838	2029	81	33	96	said	lawsresolutionso1891nort_1210.jpg
935	2029	157	42	96	penalty	lawsresolutionso1891nort_1210.jpg
1106	2039	89	32	96	may	lawsresolutionso1891nort_1210.jpg
1208	2028	46	33	96	be	lawsresolutionso1891nort_1210.jpg
1270	2028	92	34	96	sued	lawsresolutionso1891nort_1210.jpg
1379	2028	61	33	96	for	lawsresolutionso1891nort_1210.jpg
1456	2028	76	33	93	and	lawsresolutionso1891nort_1210.jpg
1548	2038	128	23	92	recov-	lawsresolutionso1891nort_1210.jpg
216	2085	1458	43	-1		lawsresolutionso1891nort_1210.jpg
216	2088	88	33	96	ered	lawsresolutionso1891nort_1210.jpg
321	2088	102	33	96	from	lawsresolutionso1891nort_1210.jpg
439	2087	66	33	96	the	lawsresolutionso1891nort_1210.jpg
523	2086	131	35	96	owner	lawsresolutionso1891nort_1210.jpg
669	2086	41	33	95	in	lawsresolutionso1891nort_1210.jpg
726	2097	50	23	95	an	lawsresolutionso1891nort_1210.jpg
792	2086	128	33	95	action	lawsresolutionso1891nort_1210.jpg
937	2086	40	33	96	of	lawsresolutionso1891nort_1210.jpg
1000	2086	90	33	94	debt	lawsresolutionso1891nort_1210.jpg
1106	2086	40	32	94	in	lawsresolutionso1891nort_1210.jpg
1162	2096	78	32	96	any	lawsresolutionso1891nort_1210.jpg
1256	2087	110	32	96	court	lawsresolutionso1891nort_1210.jpg
1390	2085	146	42	93	having	lawsresolutionso1891nort_1210.jpg
1559	2085	115	42	91	juris-	lawsresolutionso1891nort_1210.jpg
216	2145	156	33	-1		lawsresolutionso1891nort_1210.jpg
216	2145	156	33	96	diction.	lawsresolutionso1891nort_1210.jpg
215	2199	1462	609	-1		lawsresolutionso1891nort_1210.jpg
261	2199	1415	44	-1		lawsresolutionso1891nort_1210.jpg
261	2202	85	33	74	Src.	lawsresolutionso1891nort_1210.jpg
367	2202	52	33	96	69.	lawsresolutionso1891nort_1210.jpg
447	2201	99	33	96	That	lawsresolutionso1891nort_1210.jpg
572	2201	93	42	96	they	lawsresolutionso1891nort_1210.jpg
688	2200	98	34	96	shall	lawsresolutionso1891nort_1210.jpg
809	2200	98	33	96	have	lawsresolutionso1891nort_1210.jpg
932	2210	130	33	96	power	lawsresolutionso1891nort_1210.jpg
1087	2202	41	31	96	to	lawsresolutionso1891nort_1210.jpg
1144	2199	114	34	96	make	lawsresolutionso1891nort_1210.jpg
1285	2199	225	34	95	ordinances	lawsresolutionso1891nort_1210.jpg
1536	2201	40	31	91	to	lawsresolutionso1891nort_1210.jpg
1593	2208	83	34	91	pro-	lawsresolutionso1891nort_1210.jpg
217	2255	1459	45	-1		lawsresolutionso1891nort_1210.jpg
217	2259	98	33	95	hibit	lawsresolutionso1891nort_1210.jpg
338	2269	42	23	96	or	lawsresolutionso1891nort_1210.jpg
397	2258	149	34	96	control	lawsresolutionso1891nort_1210.jpg
572	2258	66	33	96	the	lawsresolutionso1891nort_1210.jpg
665	2257	116	43	96	firing	lawsresolutionso1891nort_1210.jpg
797	2258	41	32	96	of	lawsresolutionso1891nort_1210.jpg
862	2257	184	40	93	firearms,	lawsresolutionso1891nort_1210.jpg
1077	2257	270	39	91	fire-crackers,	lawsresolutionso1891nort_1210.jpg
1378	2256	198	42	96	torpedoes	lawsresolutionso1891nort_1210.jpg
1599	2255	77	34	96	and	lawsresolutionso1891nort_1210.jpg
217	2312	1458	46	-1		lawsresolutionso1891nort_1210.jpg
217	2316	110	33	96	other	lawsresolutionso1891nort_1210.jpg
343	2315	196	43	96	explosive	lawsresolutionso1891nort_1210.jpg
555	2314	205	40	96	materials,	lawsresolutionso1891nort_1210.jpg
779	2314	77	33	96	and	lawsresolutionso1891nort_1210.jpg
874	2317	40	31	96	to	lawsresolutionso1891nort_1210.jpg
931	2324	146	32	96	govern	lawsresolutionso1891nort_1210.jpg
1093	2314	66	33	96	the	lawsresolutionso1891nort_1210.jpg
1176	2314	78	33	95	sale	lawsresolutionso1891nort_1210.jpg
1270	2313	150	34	96	thereof	lawsresolutionso1891nort_1210.jpg
1444	2313	41	32	96	in	lawsresolutionso1891nort_1210.jpg
1500	2313	66	33	96	the	lawsresolutionso1891nort_1210.jpg
1582	2312	93	42	96	city;	lawsresolutionso1891nort_1210.jpg
215	2369	1461	46	-1		lawsresolutionso1891nort_1210.jpg
215	2373	66	33	96	the	lawsresolutionso1891nort_1210.jpg
297	2382	110	33	86	paces	lawsresolutionso1891nort_1210.jpg
417	2372	77	33	86	and	lawsresolutionso1891nort_1210.jpg
510	2371	113	43	96	speed	lawsresolutionso1891nort_1210.jpg
636	2373	40	32	96	at	lawsresolutionso1891nort_1210.jpg
689	2371	127	33	96	which	lawsresolutionso1891nort_1210.jpg
829	2371	128	33	96	horses	lawsresolutionso1891nort_1210.jpg
974	2381	90	31	96	may	lawsresolutionso1891nort_1210.jpg
1080	2371	47	33	96	be	lawsresolutionso1891nort_1210.jpg
1142	2371	137	33	96	ridden	lawsresolutionso1891nort_1210.jpg
1295	2381	43	23	96	or	lawsresolutionso1891nort_1210.jpg
1351	2370	135	33	96	driven	lawsresolutionso1891nort_1210.jpg
1505	2369	171	43	96	through	lawsresolutionso1891nort_1210.jpg
216	2426	1460	45	-1		lawsresolutionso1891nort_1210.jpg
216	2430	67	33	96	the	lawsresolutionso1891nort_1210.jpg
306	2431	147	37	96	streets;	lawsresolutionso1891nort_1210.jpg
486	2429	66	33	96	the	lawsresolutionso1891nort_1210.jpg
567	2428	114	43	96	speed	lawsresolutionso1891nort_1210.jpg
697	2429	40	32	96	at	lawsresolutionso1891nort_1210.jpg
753	2427	129	33	96	which	lawsresolutionso1891nort_1210.jpg
898	2428	165	33	96	railroad	lawsresolutionso1891nort_1210.jpg
1087	2427	157	43	96	engines	lawsresolutionso1891nort_1210.jpg
1260	2427	76	33	96	and	lawsresolutionso1891nort_1210.jpg
1352	2426	119	34	96	trains	lawsresolutionso1891nort_1210.jpg
1489	2426	97	33	96	shall	lawsresolutionso1891nort_1210.jpg
1600	2436	76	23	96	run	lawsresolutionso1891nort_1210.jpg
216	2483	1458	45	-1		lawsresolutionso1891nort_1210.jpg
216	2486	138	34	96	within	lawsresolutionso1891nort_1210.jpg
370	2486	66	33	95	the	lawsresolutionso1891nort_1210.jpg
452	2485	79	43	95	city	lawsresolutionso1891nort_1210.jpg
547	2485	133	39	96	limits;	lawsresolutionso1891nort_1210.jpg
697	2486	40	32	96	to	lawsresolutionso1891nort_1210.jpg
760	2484	168	43	95	prohibit	lawsresolutionso1891nort_1210.jpg
952	2484	82	34	96	said	lawsresolutionso1891nort_1210.jpg
1050	2484	184	33	96	railroads	lawsresolutionso1891nort_1210.jpg
1250	2484	102	33	96	from	lawsresolutionso1891nort_1210.jpg
1368	2483	181	43	96	stopping	lawsresolutionso1891nort_1210.jpg
1572	2483	102	33	96	their	lawsresolutionso1891nort_1210.jpg
217	2540	1457	46	-1		lawsresolutionso1891nort_1210.jpg
217	2543	157	43	96	engines	lawsresolutionso1891nort_1210.jpg
390	2553	42	23	96	or	lawsresolutionso1891nort_1210.jpg
448	2552	83	24	96	cars	lawsresolutionso1891nort_1210.jpg
547	2552	50	23	96	on	lawsresolutionso1891nort_1210.jpg
622	2541	82	34	96	said	lawsresolutionso1891nort_1210.jpg
717	2543	147	38	96	streets,	lawsresolutionso1891nort_1210.jpg
889	2541	77	33	96	and	lawsresolutionso1891nort_1210.jpg
982	2544	39	31	96	to	lawsresolutionso1891nort_1210.jpg
1047	2541	151	43	96	require	lawsresolutionso1891nort_1210.jpg
1215	2541	82	33	96	said	lawsresolutionso1891nort_1210.jpg
1321	2540	184	34	96	railroads	lawsresolutionso1891nort_1210.jpg
1521	2542	40	31	96	to	lawsresolutionso1891nort_1210.jpg
1577	2540	97	42	97	keep	lawsresolutionso1891nort_1210.jpg
217	2597	1459	45	-1		lawsresolutionso1891nort_1210.jpg
217	2600	64	34	92	the	lawsresolutionso1891nort_1210.jpg
308	2599	322	43	90	street-crossings	lawsresolutionso1891nort_1210.jpg
654	2599	40	32	96	in	lawsresolutionso1891nort_1210.jpg
721	2598	100	43	96	good	lawsresolutionso1891nort_1210.jpg
848	2598	148	43	80	repair;	lawsresolutionso1891nort_1210.jpg
1021	2598	66	34	96	the	lawsresolutionso1891nort_1210.jpg
1114	2599	272	41	96	arrangement	lawsresolutionso1891nort_1210.jpg
1409	2597	41	33	96	of	lawsresolutionso1891nort_1210.jpg
1473	2597	52	34	91	all	lawsresolutionso1891nort_1210.jpg
1553	2599	123	31	91	stove-	lawsresolutionso1891nort_1210.jpg
216	2653	1461	47	-1		lawsresolutionso1891nort_1210.jpg
216	2657	107	43	96	pipes	lawsresolutionso1891nort_1210.jpg
339	2657	75	33	96	and	lawsresolutionso1891nort_1210.jpg
431	2657	97	33	96	flues	lawsresolutionso1891nort_1210.jpg
544	2657	41	32	96	in	lawsresolutionso1891nort_1210.jpg
601	2656	213	42	96	buildings;	lawsresolutionso1891nort_1210.jpg
834	2655	65	34	96	the	lawsresolutionso1891nort_1210.jpg
916	2666	162	23	96	manner	lawsresolutionso1891nort_1210.jpg
1101	2655	40	33	96	in	lawsresolutionso1891nort_1210.jpg
1158	2655	129	33	96	which	lawsresolutionso1891nort_1210.jpg
1304	2655	155	42	96	powder	lawsresolutionso1891nort_1210.jpg
1474	2654	77	33	96	and	lawsresolutionso1891nort_1210.jpg
1567	2653	110	34	96	other	lawsresolutionso1891nort_1210.jpg
217	2710	1460	47	-1		lawsresolutionso1891nort_1210.jpg
217	2714	195	43	96	explosive	lawsresolutionso1891nort_1210.jpg
437	2713	78	34	96	and	lawsresolutionso1891nort_1210.jpg
540	2712	263	34	96	inflammable	lawsresolutionso1891nort_1210.jpg
830	2712	221	33	96	substances	lawsresolutionso1891nort_1210.jpg
1075	2722	90	32	96	may	lawsresolutionso1891nort_1210.jpg
1192	2712	46	33	96	be	lawsresolutionso1891nort_1210.jpg
1264	2711	93	42	95	kept	lawsresolutionso1891nort_1210.jpg
1381	2711	77	33	94	and	lawsresolutionso1891nort_1210.jpg
1482	2710	104	40	94	sold;	lawsresolutionso1891nort_1210.jpg
1611	2710	66	33	96	the	lawsresolutionso1891nort_1210.jpg
217	2765	1459	43	-1		lawsresolutionso1891nort_1210.jpg
217	2781	161	23	95	manner	lawsresolutionso1891nort_1210.jpg
394	2770	40	33	96	in	lawsresolutionso1891nort_1210.jpg
453	2770	127	33	96	which	lawsresolutionso1891nort_1210.jpg
607	2768	246	35	96	commercial	lawsresolutionso1891nort_1210.jpg
877	2769	201	33	96	fertilizers	lawsresolutionso1891nort_1210.jpg
1103	2778	65	24	96	are	lawsresolutionso1891nort_1210.jpg
1192	2768	150	40	88	stored	lawsresolutionso1891nort_1210.jpg
1334	2761	23	53	88	;	lawsresolutionso1891nort_1210.jpg
1367	2767	66	34	96	the	lawsresolutionso1891nort_1210.jpg
1450	2776	162	24	96	manner	lawsresolutionso1891nort_1210.jpg
1635	2765	41	33	95	in	lawsresolutionso1891nort_1210.jpg
0	0	1878	3042	-1		lawsresolutionso1891nort_1373.jpg
207	209	1462	1914	-1		lawsresolutionso1891nort_1373.jpg
207	209	1460	216	-1		lawsresolutionso1891nort_1373.jpg
254	209	1412	45	-1		lawsresolutionso1891nort_1373.jpg
254	215	86	34	72	Sec.	lawsresolutionso1891nort_1373.jpg
360	216	32	32	95	2.	lawsresolutionso1891nort_1373.jpg
418	215	98	33	95	That	lawsresolutionso1891nort_1373.jpg
530	215	67	33	96	the	lawsresolutionso1891nort_1373.jpg
613	215	82	33	96	said	lawsresolutionso1891nort_1373.jpg
711	213	226	35	95	association	lawsresolutionso1891nort_1373.jpg
952	212	98	34	96	shall	lawsresolutionso1891nort_1373.jpg
1065	212	198	42	96	annually,	lawsresolutionso1891nort_1373.jpg
1278	215	41	30	96	at	lawsresolutionso1891nort_1373.jpg
1341	211	95	34	96	such	lawsresolutionso1891nort_1373.jpg
1460	211	112	33	96	times	lawsresolutionso1891nort_1373.jpg
1588	209	78	34	96	and	lawsresolutionso1891nort_1373.jpg
207	266	1459	46	-1		lawsresolutionso1891nort_1373.jpg
207	271	44	33	95	in	lawsresolutionso1891nort_1373.jpg
265	271	96	34	95	such	lawsresolutionso1891nort_1373.jpg
378	281	162	23	94	manner	lawsresolutionso1891nort_1373.jpg
555	281	42	23	93	as	lawsresolutionso1891nort_1373.jpg
612	271	97	33	96	shall	lawsresolutionso1891nort_1373.jpg
735	270	46	33	96	be	lawsresolutionso1891nort_1373.jpg
807	269	184	43	96	provided	lawsresolutionso1891nort_1373.jpg
1019	269	60	33	96	for	lawsresolutionso1891nort_1373.jpg
1106	268	40	33	96	in	lawsresolutionso1891nort_1373.jpg
1169	269	50	33	95	its	lawsresolutionso1891nort_1373.jpg
1234	267	250	35	96	constitution	lawsresolutionso1891nort_1373.jpg
1501	266	76	34	93	and	lawsresolutionso1891nort_1373.jpg
1600	266	66	42	93	by-	lawsresolutionso1891nort_1373.jpg
208	322	1459	46	-1		lawsresolutionso1891nort_1373.jpg
208	328	108	40	96	laws,	lawsresolutionso1891nort_1373.jpg
333	327	97	34	96	elect	lawsresolutionso1891nort_1373.jpg
445	328	53	32	96	all	lawsresolutionso1891nort_1373.jpg
512	327	96	33	96	such	lawsresolutionso1891nort_1373.jpg
631	327	148	34	96	officers	lawsresolutionso1891nort_1373.jpg
795	336	42	23	96	as	lawsresolutionso1891nort_1373.jpg
863	336	91	32	96	may	lawsresolutionso1891nort_1373.jpg
971	325	45	33	96	be	lawsresolutionso1891nort_1373.jpg
1032	325	184	43	96	provided	lawsresolutionso1891nort_1373.jpg
1240	325	62	33	96	for	lawsresolutionso1891nort_1373.jpg
1328	324	40	33	96	in	lawsresolutionso1891nort_1373.jpg
1385	324	81	33	93	said	lawsresolutionso1891nort_1373.jpg
1482	322	185	35	91	constitu-	lawsresolutionso1891nort_1373.jpg
207	383	364	42	-1		lawsresolutionso1891nort_1373.jpg
207	384	83	34	96	tion	lawsresolutionso1891nort_1373.jpg
305	384	78	33	94	and	lawsresolutionso1891nort_1373.jpg
398	383	173	42	94	by-laws.	lawsresolutionso1891nort_1373.jpg
209	436	1459	271	-1		lawsresolutionso1891nort_1373.jpg
256	436	1412	46	-1		lawsresolutionso1891nort_1373.jpg
256	440	86	34	66	Sec.	lawsresolutionso1891nort_1373.jpg
364	441	31	32	96	3.	lawsresolutionso1891nort_1373.jpg
422	440	98	33	96	That	lawsresolutionso1891nort_1373.jpg
535	440	67	33	96	the	lawsresolutionso1891nort_1373.jpg
623	439	251	43	96	constitution	lawsresolutionso1891nort_1373.jpg
898	439	78	33	96	and	lawsresolutionso1891nort_1373.jpg
1003	438	161	43	96	by-laws	lawsresolutionso1891nort_1373.jpg
1190	438	215	33	96	heretofore	lawsresolutionso1891nort_1373.jpg
1431	436	163	43	95	adopted	lawsresolutionso1891nort_1373.jpg
1617	436	51	41	95	by	lawsresolutionso1891nort_1373.jpg
213	493	1455	37	-1		lawsresolutionso1891nort_1373.jpg
213	497	82	33	95	said	lawsresolutionso1891nort_1373.jpg
310	496	228	34	95	association	lawsresolutionso1891nort_1373.jpg
555	496	97	34	96	shall	lawsresolutionso1891nort_1373.jpg
675	496	45	33	96	be	lawsresolutionso1891nort_1373.jpg
735	495	77	34	96	and	lawsresolutionso1891nort_1373.jpg
835	495	182	33	96	continue	lawsresolutionso1891nort_1373.jpg
1040	495	40	32	95	in	lawsresolutionso1891nort_1373.jpg
1108	495	106	33	96	force	lawsresolutionso1891nort_1373.jpg
1236	494	74	33	96	and	lawsresolutionso1891nort_1373.jpg
1336	494	114	33	96	effect	lawsresolutionso1891nort_1373.jpg
1472	493	103	33	96	until	lawsresolutionso1891nort_1373.jpg
1603	493	65	32	96	the	lawsresolutionso1891nort_1373.jpg
211	549	1457	43	-1		lawsresolutionso1891nort_1373.jpg
211	563	107	23	96	same	lawsresolutionso1891nort_1373.jpg
340	563	65	23	96	are	lawsresolutionso1891nort_1373.jpg
428	553	144	33	96	altered	lawsresolutionso1891nort_1373.jpg
595	553	77	33	96	and	lawsresolutionso1891nort_1373.jpg
695	552	201	40	95	amended,	lawsresolutionso1891nort_1373.jpg
915	551	77	33	96	and	lawsresolutionso1891nort_1373.jpg
1021	552	66	32	96	the	lawsresolutionso1891nort_1373.jpg
1114	551	147	33	96	officers	lawsresolutionso1891nort_1373.jpg
1288	551	213	33	96	heretofore	lawsresolutionso1891nort_1373.jpg
1524	549	144	33	96	elected	lawsresolutionso1891nort_1373.jpg
209	607	1459	46	-1		lawsresolutionso1891nort_1373.jpg
209	610	79	33	96	and	lawsresolutionso1891nort_1373.jpg
303	620	90	33	96	now	lawsresolutionso1891nort_1373.jpg
409	609	214	43	95	exercising	lawsresolutionso1891nort_1373.jpg
639	609	99	34	95	their	lawsresolutionso1891nort_1373.jpg
754	609	128	34	95	offices	lawsresolutionso1891nort_1373.jpg
908	608	98	33	96	shall	lawsresolutionso1891nort_1373.jpg
1030	608	181	33	96	continue	lawsresolutionso1891nort_1373.jpg
1226	607	100	33	96	until	lawsresolutionso1891nort_1373.jpg
1341	607	100	33	96	their	lawsresolutionso1891nort_1373.jpg
1457	616	211	24	96	successors	lawsresolutionso1891nort_1373.jpg
212	666	343	41	-1		lawsresolutionso1891nort_1373.jpg
212	676	64	23	96	are	lawsresolutionso1891nort_1373.jpg
292	666	94	41	96	duly	lawsresolutionso1891nort_1373.jpg
401	666	154	34	96	elected.	lawsresolutionso1891nort_1373.jpg
207	719	1460	385	-1		lawsresolutionso1891nort_1373.jpg
257	719	1410	37	-1		lawsresolutionso1891nort_1373.jpg
257	722	86	34	67	Sec.	lawsresolutionso1891nort_1373.jpg
362	722	33	34	93	4.	lawsresolutionso1891nort_1373.jpg
421	722	98	34	94	That	lawsresolutionso1891nort_1373.jpg
535	723	66	33	96	the	lawsresolutionso1891nort_1373.jpg
617	722	117	34	96	board	lawsresolutionso1891nort_1373.jpg
750	722	41	33	96	of	lawsresolutionso1891nort_1373.jpg
814	722	184	33	96	directors	lawsresolutionso1891nort_1373.jpg
1024	721	42	33	95	of	lawsresolutionso1891nort_1373.jpg
1089	721	81	33	96	said	lawsresolutionso1891nort_1373.jpg
1194	720	228	34	96	association	lawsresolutionso1891nort_1373.jpg
1448	719	98	33	96	shall	lawsresolutionso1891nort_1373.jpg
1568	719	99	33	96	have	lawsresolutionso1891nort_1373.jpg
209	777	1458	45	-1		lawsresolutionso1891nort_1373.jpg
209	789	131	33	95	power	lawsresolutionso1891nort_1373.jpg
356	783	40	30	95	to	lawsresolutionso1891nort_1373.jpg
411	779	160	43	95	appoint	lawsresolutionso1891nort_1373.jpg
593	779	95	34	95	such	lawsresolutionso1891nort_1373.jpg
713	779	164	33	96	number	lawsresolutionso1891nort_1373.jpg
902	779	42	32	96	of	lawsresolutionso1891nort_1373.jpg
966	778	214	42	96	policemen	lawsresolutionso1891nort_1373.jpg
1207	788	42	23	96	as	lawsresolutionso1891nort_1373.jpg
1273	777	99	33	96	shall	lawsresolutionso1891nort_1373.jpg
1396	777	46	33	96	be	lawsresolutionso1891nort_1373.jpg
1468	786	199	32	96	necessary	lawsresolutionso1891nort_1373.jpg
207	833	1459	45	-1		lawsresolutionso1891nort_1373.jpg
207	836	63	33	96	for	lawsresolutionso1891nort_1373.jpg
286	836	66	33	96	the	lawsresolutionso1891nort_1373.jpg
368	836	261	42	96	preservation	lawsresolutionso1891nort_1373.jpg
645	836	41	33	95	of	lawsresolutionso1891nort_1373.jpg
709	835	111	34	96	order	lawsresolutionso1891nort_1373.jpg
847	835	76	33	96	and	lawsresolutionso1891nort_1373.jpg
951	835	66	33	96	the	lawsresolutionso1891nort_1373.jpg
1032	835	266	33	96	enforcement	lawsresolutionso1891nort_1373.jpg
1316	834	41	33	96	of	lawsresolutionso1891nort_1373.jpg
1383	833	67	34	96	the	lawsresolutionso1891nort_1373.jpg
1465	833	102	33	96	rules	lawsresolutionso1891nort_1373.jpg
1590	833	76	33	96	and	lawsresolutionso1891nort_1373.jpg
208	889	1459	46	-1		lawsresolutionso1891nort_1373.jpg
208	892	236	43	96	regulations	lawsresolutionso1891nort_1373.jpg
460	893	41	32	96	of	lawsresolutionso1891nort_1373.jpg
516	893	82	32	96	said	lawsresolutionso1891nort_1373.jpg
616	892	225	34	96	association	lawsresolutionso1891nort_1373.jpg
859	890	141	43	96	during	lawsresolutionso1891nort_1373.jpg
1021	891	67	33	96	the	lawsresolutionso1891nort_1373.jpg
1105	891	169	42	96	meeting	lawsresolutionso1891nort_1373.jpg
1290	891	40	33	96	of	lawsresolutionso1891nort_1373.jpg
1354	890	66	33	96	the	lawsresolutionso1891nort_1373.jpg
1436	900	116	30	96	same,	lawsresolutionso1891nort_1373.jpg
1571	889	96	33	96	with	lawsresolutionso1891nort_1373.jpg
211	946	1455	45	-1		lawsresolutionso1891nort_1373.jpg
211	949	52	33	96	all	lawsresolutionso1891nort_1373.jpg
279	949	65	33	96	the	lawsresolutionso1891nort_1373.jpg
359	959	148	32	95	powers	lawsresolutionso1891nort_1373.jpg
